,ID,Count
1249,19537,230.337454559
1250,19538,194.936432216
1251,19539,161.069009654
1252,19540,135.572272177
1253,19541,121.359546458
1254,19542,130.494466885
1255,19543,151.33911406
1256,19544,174.276432506
1257,19545,225.203229209
1258,19546,319.650407624
1259,19547,354.374389261
1260,19548,358.128887719
1261,19549,316.737080952
1262,19550,338.669096533
1263,19551,334.391430257
1264,19552,325.85661409
1265,19553,333.447676546
1266,19554,341.654230552
1267,19555,362.529652304
1268,19556,348.37847574
1269,19557,325.174444289
1270,19558,326.354136428
1271,19559,318.639975662
1272,19560,287.671827262
1273,19561,229.577168373
1274,19562,194.292995929
1275,19563,160.537361237
1276,19564,135.124782098
1277,19565,120.958969023
1278,19566,130.063737368
1279,19567,150.83958159
1280,19568,173.701189699
1281,19569,224.459889814
1282,19570,318.595321773
1283,19571,353.204688254
1284,19572,356.946794053
1285,19573,315.691611262
1286,19574,337.551234758
1287,19575,333.287687986
1288,19576,324.781043108
1289,19577,332.34704937
1290,19578,340.526515599
1291,19579,361.333032818
1292,19580,347.22856574
1293,19581,324.101124978
1294,19582,325.276923249
1295,19583,317.588224994
1296,19584,436.139929038
1297,19585,348.062481043
1298,19586,294.568064811
1299,19587,243.391068233
1300,19588,204.862997661
1301,19589,183.38617538
1302,19590,197.189935929
1303,19591,228.688241865
1304,19592,263.348779302
1305,19593,340.30416307
1306,19594,483.023111274
1307,19595,535.494452609
1308,19596,541.167867949
1309,19597,478.620788988
1310,19598,511.762215213
1311,19599,505.298241997
1312,19600,492.401297834
1313,19601,503.872137595
1314,19602,516.273045443
1315,19603,547.817854783
1316,19604,526.434039312
1317,19605,491.37047237
1318,19606,493.153102873
1319,19607,481.496249495
1320,19608,426.492673675
1321,19609,340.363466545
1322,19610,288.052327191
1323,19611,238.007347019
1324,19612,200.331503245
1325,19613,179.329740401
1326,19614,192.828166826
1327,19615,223.629741781
1328,19616,257.523600834
1329,19617,332.776759722
1330,19618,472.338817105
1331,19619,523.649511604
1332,19620,529.197433076
1333,19621,468.033872574
1334,19622,500.4422226
1335,19623,494.121230102
1336,19624,481.509561616
1337,19625,492.726670606
1338,19626,504.853274918
1339,19627,535.700324639
1340,19628,514.789511327
1341,19629,480.501537633
1342,19630,482.244737003
1343,19631,470.845728949
1344,19632,441.427920737
1345,19633,352.282575073
1346,19634,298.13956418
1347,19635,246.342070567
1348,19636,207.346865243
1349,19637,185.609646584
1350,19638,199.580771243
1351,19639,231.460979338
1352,19640,266.541759504
1353,19641,344.43019114
1354,19642,488.879539528
1355,19643,541.987071221
1356,19644,547.729274056
1357,19645,484.423841152
1358,19646,517.967091598
1359,19647,511.424745744
1360,19648,498.371432193
1361,19649,509.981350496
1362,19650,522.532613525
1363,19651,554.459888855
1364,19652,532.816804669
1365,19653,497.328108455
1366,19654,499.132352515
1367,19655,487.334165267
1368,19656,422.058317325
1369,19657,336.824618184
1370,19658,285.057371486
1371,19659,235.532722118
1372,19660,198.248603987
1373,19661,177.465201988
1374,19662,190.823281728
1375,19663,221.304604617
1376,19664,254.846060316
1377,19665,329.316792345
1378,19666,467.42778636
1379,19667,518.204990091
1380,19668,523.695228366
1381,19669,463.167601468
1382,19670,495.238993367
1383,19671,488.983721887
1384,19672,476.503180232
1385,19673,487.603661993
1386,19674,499.604182815
1387,19675,530.130507657
1388,19676,509.437109564
1389,19677,475.505636939
1390,19678,477.230711807
1391,19679,465.950222234
1392,19680,407.631443573
1393,19681,325.311218154
1394,19682,275.313488848
1395,19683,227.481700003
1396,19684,191.472034343
1397,19685,171.39905435
1398,19686,184.300525792
1399,19687,213.739930588
1400,19688,246.134866181
1401,19689,318.060026176
1402,19690,451.45008521
1403,19691,500.491613377
1404,19692,505.794183334
1405,19693,447.335522728
1406,19694,478.310644507
1407,19695,472.269191849
1408,19696,460.215262326
1409,19697,470.936305412
1410,19698,482.52662226
1411,19699,512.009490745
1412,19700,492.023438128
1413,19701,459.251817239
1414,19702,460.917925286
1415,19703,450.023027447
1416,19704,292.338451241
1417,19705,233.301378453
1418,19706,197.444824741
1419,19707,163.141604783
1420,19708,137.31678176
1421,19709,122.921170295
1422,19710,132.173636559
1423,19711,153.286507363
1424,19712,176.5189774
1425,19713,228.101087195
1426,19714,323.763587926
1427,19715,358.934388945
1428,19716,362.737199335
1429,19717,320.812773306
1430,19718,343.027004496
1431,19719,338.694294296
1432,19720,330.049654282
1433,19721,337.738396603
1434,19722,346.050550462
1435,19723,367.194591842
1436,19724,352.861321531
1437,19725,329.358706493
1438,19726,330.55357861
1439,19727,322.740153982
1440,19728,291.385774117
1441,19729,232.541092267
1442,19730,196.801388455
1443,19731,162.609956366
1444,19732,136.869291681
1445,19733,122.52059286
1446,19734,131.742907042
1447,19735,152.786974892
1448,19736,175.943734592
1449,19737,227.3577478
1450,19738,322.708502075
1451,19739,357.764687937
1452,19740,361.555105669
1453,19741,319.767303616
1454,19742,341.909142722
1455,19743,337.590552026
1456,19744,328.9740833
1457,19745,336.637769427
1458,19746,344.922835509
1459,19747,365.997972356
1460,19748,351.71141153
1461,19749,328.285387182
1462,19750,329.476365432
1463,19751,321.688403314
1464,19752,439.853875893
1465,19753,351.026404937
1466,19754,297.076457336
1467,19755,245.463663362
1468,19756,206.607507244
1469,19757,184.947799217
1470,19758,198.869105603
1471,19759,230.635635167
1472,19760,265.591324195
1473,19761,343.202021056
1474,19762,487.136291576
1475,19763,540.054452292
1476,19764,545.776179565
1477,19765,482.696481342
1478,19766,516.120123177
1479,19767,509.601106036
1480,19768,496.594338026
1481,19769,508.162857651
1482,19770,520.669365353
1483,19771,552.482794321
1484,19772,530.916885102
1485,19773,495.554734573
1486,19774,497.352545056
1487,19775,485.596427815
1488,19776,430.206620531
1489,19777,343.327390439
1490,19778,290.560719717
1491,19779,240.079942148
1492,19780,202.076012829
1493,19781,180.891364238
1494,19782,194.5073365
1495,19783,225.577135083
1496,19784,259.766145728
1497,19785,335.674617708
1498,19786,476.451997407
1499,19787,528.209511287
1500,19788,533.805744692
1501,19789,472.109564929
1502,19790,504.800130564
1503,19791,498.424094141
1504,19792,485.702601808
1505,19793,497.017390663
1506,19794,509.249594829
1507,19795,540.365264177
1508,19796,519.272357117
1509,19797,484.685799837
1510,19798,486.444179186
1511,19799,474.945907269
1512,19800,445.141867593
1513,19801,355.246498967
1514,19802,300.647956706
1515,19803,248.414665696
1516,19804,209.091374827
1517,19805,187.171270421
1518,19806,201.259940917
1519,19807,233.40837264
1520,19808,268.784304398
1521,19809,347.328049126
1522,19810,492.99271983
1523,19811,546.547070904
1524,19812,552.337585672
1525,19813,488.499533507
1526,19814,522.324999562
1527,19815,515.727609784
1528,19816,502.564472385
1529,19817,514.272070553
1530,19818,526.928933435
1531,19819,559.124828393
1532,19820,537.29965046
1533,19821,501.512370658
1534,19822,503.331794698
1535,19823,491.434343587
1536,19824,425.772264181
1537,19825,339.788542078
1538,19826,287.565764012
1539,19827,237.605317247
1540,19828,199.993113571
1541,19829,179.026825825
1542,19830,192.502451402
1543,19831,223.25199792
1544,19832,257.088605209
1545,19833,332.214650331
1546,19834,471.540966662
1547,19835,522.764989774
1548,19836,528.303539983
1549,19837,467.243293822
1550,19838,499.59690133
1551,19839,493.286585927
1552,19840,480.696220423
1553,19841,491.89438205
1554,19842,504.000502725
1555,19843,534.795447195
1556,19844,513.919955354
1557,19845,479.689899143
1558,19846,481.43015399
1559,19847,470.050400554
1560,19848,411.345390428
1561,19849,328.275142048
1562,19850,277.821881373
1563,19851,229.554295131
1564,19852,193.216543926
1565,19853,172.960678187
1566,19854,185.979695466
1567,19855,215.687323891
1568,19856,248.377411074
1569,19857,320.957884162
1570,19858,455.563265512
1571,19859,505.05161306
1572,19860,510.402494951
1573,19861,451.411215083
1574,19862,482.66855247
1575,19863,476.572055889
1576,19864,464.408302518
1577,19865,475.227025468
1578,19866,486.922942171
1579,19867,516.674430283
1580,19868,496.506283919
1581,19869,463.436079443
1582,19870,465.117367469
1583,19871,454.123205768
1584,19872,296.052398096
1585,19873,236.265302347
1586,19874,199.953217267
1587,19875,165.214199912
1588,19876,139.061291344
1589,19877,124.482794131
1590,19878,133.852806233
1591,19879,155.233900665
1592,19880,178.761522294
1593,19881,230.998945181
1594,19882,327.876768228
1595,19883,363.494388628
1596,19884,367.345510951
1597,19885,324.88846566
1598,19886,347.384912459
1599,19887,342.997158336
1600,19888,334.242694474
1601,19889,342.029116659
1602,19890,350.446870372
1603,19891,371.85953138
1604,19892,357.344167321
1605,19893,333.542968697
1606,19894,334.753020793
1607,19895,326.840332302
1608,19896,295.099720973
1609,19897,235.505016162
1610,19898,199.30978098
1611,19899,164.682551495
1612,19900,138.613801265
1613,19901,124.082216697
1614,19902,133.422076716
1615,19903,154.734368194
1616,19904,178.186279486
1617,19905,230.255605786
1618,19906,326.821682378
1619,19907,362.32468762
1620,19908,366.163417286
1621,19909,323.842995971
1622,19910,346.267050685
1623,19911,341.893416065
1624,19912,333.167123492
1625,19913,340.928489483
1626,19914,349.319155419
1627,19915,370.662911894
1628,19916,356.19425732
1629,19917,332.469649386
1630,19918,333.675807615
1631,19919,325.788581634
1632,19920,443.567822749
1633,19921,353.990328831
1634,19922,299.584849861
1635,19923,247.536258491
1636,19924,208.352016827
1637,19925,186.509423054
1638,19926,200.548275276
1639,19927,232.58302847
1640,19928,267.833869089
1641,19929,346.099879042
1642,19930,491.249471878
1643,19931,544.614451976
1644,19932,550.384491182
1645,19933,486.772173696
1646,19934,520.47803114
1647,19935,513.903970076
1648,19936,500.787378217
1649,19937,512.453577708
1650,19938,525.065685263
1651,19939,557.147733859
1652,19940,535.399730892
1653,19941,499.738996777
1654,19942,501.551987239
1655,19943,489.696606135
1656,19944,433.920567386
1657,19945,346.291314334
1658,19946,293.069112242
1659,19947,242.152537277
1660,19948,203.820522412
1661,19949,182.452988075
1662,19950,196.186506174
1663,19951,227.524528386
1664,19952,262.008690621
1665,19953,338.572475694
1666,19954,480.56517771
1667,19955,532.76951097
1668,19956,538.414056309
1669,19957,476.185257283
1670,19958,509.158038527
1671,19959,502.726958181
1672,19960,489.895642
1673,19961,501.308110719
1674,19962,513.645914739
1675,19963,545.030203715
1676,19964,523.755202908
1677,19965,488.870062041
1678,19966,490.643621369
1679,19967,479.04608559
1680,19968,448.855814448
1681,19969,358.210422861
1682,19970,303.156349231
1683,19971,250.487260825
1684,19972,210.83588441
1685,19973,188.732894258
1686,19974,202.939110591
1687,19975,235.355765943
1688,19976,271.026849291
1689,19977,350.225907112
1690,19978,497.105900132
1691,19979,551.107070587
1692,19980,556.945897289
1693,19981,492.575225861
1694,19982,526.682907525
1695,19983,520.030473823
1696,19984,506.757512577
1697,19985,518.562790609
1698,19986,531.325253345
1699,19987,563.789767931
1700,19988,541.78249625
1701,19989,505.696632862
1702,19990,507.531236881
1703,19991,495.534521908
1704,19992,429.486211036
1705,19993,342.752465973
1706,19994,290.074156537
1707,19995,239.677912375
1708,19996,201.737623154
1709,19997,180.588449662
1710,19998,194.181621076
1711,19999,225.199391222
1712,20000,259.331150103
1713,20001,335.112508317
1714,20002,475.654146965
1715,20003,527.324989457
1716,20004,532.911851599
1717,20005,471.318986177
1718,20006,503.954809293
1719,20007,497.589449966
1720,20008,484.889260615
1721,20009,496.185102106
1722,20010,508.396822635
1723,20011,539.460386733
1724,20012,518.402801145
1725,20013,483.874161347
1726,20014,485.629596173
1727,20015,474.150578874
1728,20016,415.059337283
1729,20017,331.239065943
1730,20018,280.330273898
1731,20019,231.62689026
1732,20020,194.96105351
1733,20021,174.522302024
1734,20022,187.65886514
1735,20023,217.634717193
1736,20024,250.619955968
1737,20025,323.855742148
1738,20026,459.676445814
1739,20027,509.611612743
1740,20028,515.010806567
1741,20029,455.486907437
1742,20030,487.026460434
1743,20031,480.874919928
1744,20032,468.601342709
1745,20033,479.517745525
1746,20034,491.319262081
1747,20035,521.339369821
1748,20036,500.989129709
1749,20037,467.620341646
1750,20038,469.316809651
1751,20039,458.223384088
1752,20040,299.766344951
1753,20041,239.229226242
1754,20042,202.461609792
1755,20043,167.286795041
1756,20044,140.805800927
1757,20045,126.044417968
1758,20046,135.531975907
1759,20047,157.181293968
1760,20048,181.004067187
1761,20049,233.896803167
1762,20050,331.989948531
1763,20051,368.054388311
1764,20052,371.953822568
1765,20053,328.964158014
1766,20054,351.742820423
1767,20055,347.300022375
1768,20056,338.435734665
1769,20057,346.319836716
1770,20058,354.843190282
1771,20059,376.524470918
1772,20060,361.827013111
1773,20061,337.727230901
1774,20062,338.952462976
1775,20063,330.940510623
1776,20064,298.813667828
1777,20065,238.468940056
1778,20066,201.818173505
1779,20067,166.755146624
1780,20068,140.358310848
1781,20069,125.643840534
1782,20070,135.10124639
1783,20071,156.681761497
1784,20072,180.428824379
1785,20073,233.153463772
1786,20074,330.93486268
1787,20075,366.884687304
1788,20076,370.771728902
1789,20077,327.918688325
1790,20078,350.624958648
1791,20079,346.196280105
1792,20080,337.360163683
1793,20081,345.21920954
1794,20082,353.715475329
1795,20083,375.327851432
1796,20084,360.677103111
1797,20085,336.65391159
1798,20086,337.875249797
1799,20087,329.888759955
1800,20088,447.281769604
1801,20089,356.954252726
1802,20090,302.093242387
1803,20091,249.60885362
1804,20092,210.096526411
1805,20093,188.071046891
1806,20094,202.22744495
1807,20095,234.530421772
1808,20096,270.076413982
1809,20097,348.997737028
1810,20098,495.362652181
1811,20099,549.174451659
1812,20100,554.992802798
1813,20101,490.84786605
1814,20102,524.835939103
1815,20103,518.206834116
1816,20104,504.980418409
1817,20105,516.744297764
1818,20106,529.462005173
1819,20107,561.812673397
1820,20108,539.882576682
1821,20109,503.923258981
1822,20110,505.751429421
1823,20111,493.796784456
1824,20112,437.634514241
1825,20113,349.255238228
1826,20114,295.577504767
1827,20115,244.225132406
1828,20116,205.565031996
1829,20117,184.014611912
1830,20118,197.865675848
1831,20119,229.471921688
1832,20120,264.251235515
1833,20121,341.47033368
1834,20122,484.678358012
1835,20123,537.329510654
1836,20124,543.022367925
1837,20125,480.260949637
1838,20126,513.51594649
1839,20127,507.02982222
1840,20128,494.088682191
1841,20129,505.598830776
1842,20130,518.042234649
1843,20131,549.695143253
1844,20132,528.238048698
1845,20133,493.054324245
1846,20134,494.843063552
1847,20135,483.14626391
1848,20136,452.569761303
1849,20137,361.174346756
1850,20138,305.664741756
1851,20139,252.559855954
1852,20140,212.580393993
1853,20141,190.294518095
1854,20142,204.618280265
1855,20143,237.303159245
1856,20144,273.269394185
1857,20145,353.123765098
1858,20146,501.219080435
1859,20147,555.667070271
1860,20148,561.554208905
1861,20149,496.650918215
1862,20150,531.040815488
1863,20151,524.333337863
1864,20152,510.950552768
1865,20153,522.853510665
1866,20154,535.721573255
1867,20155,568.454707469
1868,20156,546.26534204
1869,20157,509.880895066
1870,20158,511.730679064
1871,20159,499.634700228
1872,20160,433.200157891
1873,20161,345.716389867
1874,20162,292.582549062
1875,20163,241.750507504
1876,20164,203.482132738
1877,20165,182.150073498
1878,20166,195.86079075
1879,20167,227.146784525
1880,20168,261.573694996
1881,20169,338.010366302
1882,20170,479.767327267
1883,20171,531.884989141
1884,20172,537.520163215
1885,20173,475.394678531
1886,20174,508.312717256
1887,20175,501.892314006
1888,20176,489.082300807
1889,20177,500.475822162
1890,20178,512.793142546
1891,20179,544.125326271
1892,20180,522.885646935
1893,20181,488.05842355
1894,20182,489.829038356
1895,20183,478.250757194
1896,20184,418.773284139
1897,20185,334.202989837
1898,20186,282.838666423
1899,20187,233.699485389
1900,20188,196.705563093
1901,20189,176.083925861
1902,20190,189.338034814
1903,20191,219.582110496
1904,20192,252.862500861
1905,20193,326.753600133
1906,20194,463.789626116
1907,20195,514.171612427
1908,20196,519.619118184
1909,20197,459.562599791
1910,20198,491.384368397
1911,20199,485.177783968
1912,20200,472.794382901
1913,20201,483.808465581
1914,20202,495.715581991
1915,20203,526.004309359
1916,20204,505.471975499
1917,20205,471.80460385
1918,20206,473.516251834
1919,20207,462.323562408
1920,20208,303.480291807
1921,20209,242.193150136
1922,20210,204.970002317
1923,20211,169.35939017
1924,20212,142.55031051
1925,20213,127.606041805
1926,20214,137.211145581
1927,20215,159.12868727
1928,20216,183.246612081
1929,20217,236.794661153
1930,20218,336.103128833
1931,20219,372.614387995
1932,20220,376.562134184
1933,20221,333.039850369
1934,20222,356.100728386
1935,20223,351.602886415
1936,20224,342.628774857
1937,20225,350.610556772
1938,20226,359.239510192
1939,20227,381.189410456
1940,20228,366.309858901
1941,20229,341.911493105
1942,20230,343.151905159
1943,20231,335.040688943
1944,20232,302.527614683
1945,20233,241.43286395
1946,20234,204.32656603
1947,20235,168.827741753
1948,20236,142.102820432
1949,20237,127.20546437
1950,20238,136.780416064
1951,20239,158.629154799
1952,20240,182.671369273
1953,20241,236.051321757
1954,20242,335.048042982
1955,20243,371.444686987
1956,20244,375.380040518
1957,20245,331.994380679
1958,20246,354.982866612
1959,20247,350.499144145
1960,20248,341.553203875
1961,20249,349.509929596
1962,20250,358.111795239
1963,20251,379.99279097
1964,20252,365.159948901
1965,20253,340.838173794
1966,20254,342.07469198
1967,20255,333.988938275
1968,20256,450.995716459
1969,20257,359.91817662
1970,20258,304.601634912
1971,20259,251.681448749
1972,20260,211.841035994
1973,20261,189.632670727
1974,20262,203.906614624
1975,20263,236.477815074
1976,20264,272.318958876
1977,20265,351.895595014
1978,20266,499.475832483
1979,20267,553.734451343
1980,20268,559.601114415
1981,20269,494.923558404
1982,20270,529.193847067
1983,20271,522.509698155
1984,20272,509.173458601
1985,20273,521.03501782
1986,20274,533.858325083
1987,20275,566.477612935
1988,20276,544.365422472
1989,20277,508.107521185
1990,20278,509.950871604
1991,20279,497.896962776
1992,20280,441.348461097
1993,20281,352.219162122
1994,20282,298.085897293
1995,20283,246.297727535
1996,20284,207.309541579
1997,20285,185.576235749
1998,20286,199.544845522
1999,20287,231.41931499
2000,20288,266.493780409
2001,20289,344.368191666
2002,20290,488.791538314
2003,20291,541.889510337
2004,20292,547.630679542
2005,20293,484.336641991
2006,20294,517.873854453
2007,20295,511.33268626
2008,20296,498.281722383
2009,20297,509.889550832
2010,20298,522.438554559
2011,20299,554.360082791
2012,20300,532.720894488
2013,20301,497.238586449
2014,20302,499.042505735
2015,20303,487.24644223
2016,20304,456.283708159
2017,20305,364.13827065
2018,20306,308.173134282
2019,20307,254.632451083
2020,20308,214.324903577
2021,20309,191.856141932
2022,20310,206.297449939
2023,20311,239.250552548
2024,20312,275.511939079
2025,20313,356.021623084
2026,20314,505.332260737
2027,20315,560.227069954
2028,20316,566.162520522
2029,20317,500.726610569
2030,20318,535.398723452
2031,20319,528.636201902
2032,20320,515.14359296
2033,20321,527.144230722
2034,20322,540.117893165
2035,20323,573.119647007
2036,20324,550.74818783
2037,20325,514.06515727
2038,20326,515.930121246
2039,20327,503.734878548
2040,20328,436.914104747
2041,20329,348.680313761
2042,20330,295.090941587
2043,20331,243.823102633
2044,20332,205.226642321
2045,20333,183.711697335
2046,20334,197.539960424
2047,20335,229.094177827
2048,20336,263.81623989
2049,20337,340.908224288
2050,20338,483.880507569
2051,20339,536.444988824
2052,20340,542.128474832
2053,20341,479.470370885
2054,20342,512.67062522
2055,20343,506.195178046
2056,20344,493.275340998
2057,20345,504.766542219
2058,20346,517.189462456
2059,20347,548.790265809
2060,20348,527.368492725
2061,20349,492.242685754
2062,20350,494.028480539
2063,20351,482.350935515
2064,20352,422.487230994
2065,20353,337.166913731
2066,20354,285.347058949
2067,20355,235.772080518
2068,20356,198.450072677
2069,20357,177.645549698
2070,20358,191.017204488
2071,20359,221.529503798
2072,20360,255.105045755
2073,20361,329.651458119
2074,20362,467.902806419
2075,20363,518.73161211
2076,20364,524.2274298
2077,20365,463.638292145
2078,20366,495.74227636
2079,20367,489.480648007
2080,20368,476.987423093
2081,20369,488.099185638
2082,20370,500.111901901
2083,20371,530.669248897
2084,20372,509.954821289
2085,20373,475.988866054
2086,20374,477.715694017
2087,20375,466.423740729
2088,20376,307.194238662
2089,20377,245.15707403
2090,20378,207.478394843
2091,20379,171.431985299
2092,20380,144.294820094
2093,20381,129.167665642
2094,20382,138.890315255
2095,20383,161.076080572
2096,20384,185.489156974
2097,20385,239.692519138
2098,20386,340.216309135
2099,20387,377.174387678
2100,20388,381.170445801
2101,20389,337.115542723
2102,20390,360.458636349
2103,20391,355.905750455
2104,20392,346.821815049
2105,20393,354.901276828
2106,20394,363.635830102
2107,20395,385.854349994
2108,20396,370.792704692
2109,20397,346.095755308
2110,20398,347.351347342
2111,20399,339.140867263
2112,20400,306.241561539
2113,20401,244.396787845
2114,20402,206.834958556
2115,20403,170.900336882
2116,20404,143.847330015
2117,20405,128.767088207
2118,20406,138.459585738
2119,20407,160.576548102
2120,20408,184.913914166
2121,20409,238.949179743
2122,20410,339.161223285
2123,20411,376.00468667
2124,20412,379.988352135
2125,20413,336.070073033
2126,20414,359.340774575
2127,20415,354.802008184
2128,20416,345.746244067
2129,20417,353.800649652
2130,20418,362.508115149
2131,20419,384.657730508
2132,20420,369.642794691
2133,20421,345.022435998
2134,20422,346.274134163
2135,20423,338.089116595
2136,20424,454.709663315
2137,20425,362.882100514
2138,20426,307.110027437
2139,20427,253.754043878
2140,20428,213.585545578
2141,20429,191.194294564
2142,20430,205.585784298
2143,20431,238.425208377
2144,20432,274.561503769
2145,20433,354.793453
2146,20434,503.589012785
2147,20435,558.294451026
2148,20436,564.209426031
2149,20437,498.999250759
2150,20438,533.55175503
2151,20439,526.812562195
2152,20440,513.366498792
2153,20441,525.325737877
2154,20442,538.254644993
2155,20443,571.142552473
2156,20444,548.848268263
2157,20445,512.291783389
2158,20446,514.150313787
2159,20447,501.997141096
2160,20448,445.062407952
2161,20449,355.183086017
2162,20450,300.594289818
2163,20451,248.370322664
2164,20452,209.054051162
2165,20453,187.137859585
2166,20454,201.224015196
2167,20455,233.366708293
2168,20456,268.736325302
2169,20457,347.266049651
2170,20458,492.904718617
2171,20459,546.449510021
2172,20460,552.238991158
2173,20461,488.412334346
2174,20462,522.231762417
2175,20463,515.6355503
2176,20464,502.474762575
2177,20465,514.180270888
2178,20466,526.834874469
2179,20467,559.025022329
2180,20468,537.203740278
2181,20469,501.422848653
2182,20470,503.241947918
2183,20471,491.346620551
2184,20472,459.997655014
2185,20473,367.102194544
2186,20474,310.681526807
2187,20475,256.705046212
2188,20476,216.06941316
2189,20477,193.417765768
2190,20478,207.976619613
2191,20479,241.19794585
2192,20480,277.754483972
2193,20481,358.91948107
2194,20482,509.445441039
2195,20483,564.787069638
2196,20484,570.770832138
2197,20485,504.802302924
2198,20486,539.756631415
2199,20487,532.939065942
2200,20488,519.336633152
2201,20489,531.434950778
2202,20490,544.514213075
2203,20491,577.784586545
2204,20492,555.231033621
2205,20493,518.249419474
2206,20494,520.129563429
2207,20495,507.835056869
2208,20496,440.628051602
2209,20497,351.644237656
2210,20498,297.599334113
2211,20499,245.895697762
2212,20500,206.971151904
2213,20501,185.273321172
2214,20502,199.219130097
2215,20503,231.041571129
2216,20504,266.058784784
2217,20505,343.806082274
2218,20506,487.993687872
2219,20507,541.004988507
2220,20508,546.736786448
2221,20509,483.546063239
2222,20510,517.028533183
2223,20511,510.498042085
2224,20512,497.46838119
2225,20513,509.057262275
2226,20514,521.585782366
2227,20515,553.455205347
2228,20516,531.851338515
2229,20517,496.426947958
2230,20518,498.227922721
2231,20519,486.451113835
2232,20520,426.201177849
2233,20521,340.130837626
2234,20522,287.855451474
2235,20523,237.844675647
2236,20524,200.19458226
2237,20525,179.207173534
2238,20526,192.696374162
2239,20527,223.476897101
2240,20528,257.347590648
2241,20529,332.549316105
2242,20530,472.015986721
2243,20531,523.291611793
2244,20532,528.835741416
2245,20533,467.7139845
2246,20534,500.100184324
2247,20535,493.783512047
2248,20536,481.180463285
2249,20537,492.389905694
2250,20538,504.508221811
2251,20539,535.334188435
2252,20540,514.43766708
2253,20541,480.173128258
2254,20542,481.9151362
2255,20543,470.523919049
2256,20544,310.908185517
2257,20545,248.120997925
2258,20546,209.986787368
2259,20547,173.504580428
2260,20548,146.039329677
2261,20549,130.729289479
2262,20550,140.569484929
2263,20551,163.023473875
2264,20552,187.731701868
2265,20553,242.590377124
2266,20554,344.329489438
2267,20555,381.734387362
2268,20556,385.778757417
2269,20557,341.191235077
2270,20558,364.816544312
2271,20559,360.208614494
2272,20560,351.014855241
2273,20561,359.191996885
2274,20562,368.032150013
2275,20563,390.519289532
2276,20564,375.275550482
2277,20565,350.280017512
2278,20566,351.550789524
2279,20567,343.241045584
2280,20568,309.955508394
2281,20569,247.360711739
2282,20570,209.343351081
2283,20571,172.972932011
2284,20572,145.591839599
2285,20573,130.328712044
2286,20574,140.138755412
2287,20575,162.523941404
2288,20576,187.15645906
2289,20577,241.847037729
2290,20578,343.274403587
2291,20579,380.564686354
2292,20580,384.596663751
2293,20581,340.145765387
2294,20582,363.698682538
2295,20583,359.104872224
2296,20584,349.939284258
2297,20585,358.091369709
2298,20586,366.904435059
2299,20587,389.322670046
2300,20588,374.125640481
2301,20589,349.206698202
2302,20590,350.473576346
2303,20591,342.189294915
2304,20592,458.42361017
2305,20593,365.846024409
2306,20594,309.618419962
2307,20595,255.826639007
2308,20596,215.330055161
2309,20597,192.755918401
2310,20598,207.264953972
2311,20599,240.372601679
2312,20600,276.804048663
2313,20601,357.691310985
2314,20602,507.702193088
2315,20603,562.854450709
2316,20604,568.817737648
2317,20605,503.074943113
2318,20606,537.909662993
2319,20607,531.115426234
2320,20608,517.559538984
2321,20609,529.616457933
2322,20610,542.650964904
2323,20611,575.807492011
2324,20612,553.331114053
2325,20613,516.476045593
2326,20614,518.34975597
2327,20615,506.097319416
2328,20616,448.776354807
2329,20617,358.147009911
2330,20618,303.102682343
2331,20619,250.442917793
2332,20620,210.798560746
2333,20621,188.699483422
2334,20622,202.90318487
2335,20623,235.314101595
2336,20624,270.978870196
2337,20625,350.163907637
2338,20626,497.017898919
2339,20627,551.009509704
2340,20628,556.847302775
2341,20629,492.4880267
2342,20630,526.58967038
2343,20631,519.938414339
2344,20632,506.667802766
2345,20633,518.470990945
2346,20634,531.231194379
2347,20635,563.689961867
2348,20636,541.686586069
2349,20637,505.607110857
2350,20638,507.4413901
2351,20639,495.446798871
2352,20640,463.71160187
2353,20641,370.066118438
2354,20642,313.189919332
2355,20643,258.777641341
2356,20644,217.813922744
2357,20645,194.979389605
2358,20646,209.655789287
2359,20647,243.145339152
2360,20648,279.997028866
2361,20649,361.817339055
2362,20650,513.558621342
2363,20651,569.347069321
2364,20652,575.379143754
2365,20653,508.877995278
2366,20654,544.114539378
2367,20655,537.241929981
2368,20656,523.529673343
2369,20657,535.725670834
2370,20658,548.910532985
2371,20659,582.449526083
2372,20660,559.713879411
2373,20661,522.433681678
2374,20662,524.329005612
2375,20663,511.935235189
2376,20664,444.341998457
2377,20665,354.60816155
2378,20666,300.107726638
2379,20667,247.968292891
2380,20668,208.715661488
2381,20669,186.834945009
2382,20670,200.898299771
2383,20671,232.988964432
2384,20672,268.301329677
2385,20673,346.70394026
2386,20674,492.106868174
2387,20675,545.564988191
2388,20676,551.345098065
2389,20677,487.621755594
2390,20678,521.386441146
2391,20679,514.800906125
2392,20680,501.661421382
2393,20681,513.347982332
2394,20682,525.982102276
2395,20683,558.120144885
2396,20684,536.334184306
2397,20685,500.611210162
2398,20686,502.427364904
2399,20687,490.551292155
2400,20688,429.915124705
2401,20689,343.09476152
2402,20690,290.363843999
2403,20691,239.917270776
2404,20692,201.939091843
2405,20693,180.768797371
2406,20694,194.375543836
2407,20695,225.424290403
2408,20696,259.590135542
2409,20697,335.447174091
2410,20698,476.129167023
2411,20699,527.851611477
2412,20700,533.444053033
2413,20701,471.789676854
2414,20702,504.458092287
